,expected_goals_(xg)_diff,total_shots_diff,big_chances_diff,big_chances_missed_diff,accurate_passes_diff,accurate_passes_percentage_diff,fouls_committed_diff,offsides_diff,corners_diff,shots_off_target_diff,shots_on_target_diff,blocked_shots_diff,hit_woodwork_diff,shots_inside_box_diff,shots_outside_box_diff,xg_open_play_diff,xg_set_play_diff,xg_on_target_(xgot)_diff,passes_diff,own_half_diff,opposition_half_diff,accurate_long_balls_diff,accurate_long_balls_percentage_diff,accurate_crosses_diff,accurate_crosses_percentage_diff,throws_diff,yellow_cards_diff,red_cards_diff,tackles_won_diff,tackles_won_percentage_diff,interceptions_diff,blocks_diff,clearances_diff,keeper_saves_diff,duels_won_diff,ground_duels_won_diff,ground_duels_won_percentage_diff,aerial_duels_won_diff,aerial_duels_won_percentage_diff,successful_dribbles_diff,successful_dribbles_percentage_diff,score_diff,posession_diff,odds_sum,xg_penalty_diff,odds_predict,std_0,std_1,std_2,med_0,med_1,med_2,cv_odds,target
343,-0.6699999999999999,-6.0,-2.0,-1.0,-170.0,-0.20999999999999996,-3.0,0.0,-2.0,-2.0,-3.0,-1.0,0.0,-4.0,-2.0,-0.6,-0.07,-2.02,-165.0,-100.0,-70.0,-7.0,-0.22000000000000003,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-2.0,1.0,8.0,2.0,0.0,2.0,0.13999999999999996,-2.0,-0.19999999999999996,0.0,0.08000000000000002,-1.0,-34.0,1.079004329004329,,2,0.1315637783653913,0.7880950133074057,0.013175937573544096,4.2,11.0,1.3333333333333333,0.9008916412197215,2
344,-0.05000000000000002,-2.0,-1.0,-1.0,-1.0,0.030000000000000027,-3.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,-0.07,0.02,,-11.0,-36.0,35.0,5.0,0.03999999999999998,-1.0,-1.0,12.0,2.0,0.0,1.0,0.26,3.0,-1.0,-12.0,0.0,-7.0,3.0,0.13999999999999996,-10.0,-0.37999999999999995,1.0,0.17000000000000004,0.0,0.0,1.0842208109428433,,0,0.0490990253030983,0.05509731650193398,0.1779990827768159,2.225,2.3,5.0,0.4979342284649567,1
345,0.53,6.0,0.0,0.0,145.0,0.21999999999999997,-3.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,3.0,0.37,0.16,-0.7100000000000001,147.0,81.0,64.0,8.0,0.27,1.0,0.010000000000000009,-1.0,0.0,0.0,-1.0,0.29000000000000004,-6.0,-1.0,0.0,-3.0,2.0,0.0,0.0,2.0,0.08000000000000002,0.0,0.0,0.0,38.0,1.08788676761027,,0,0.07333754196677437,0.05422394938023726,0.08259674462242582,2.45,2.8,3.1,0.11688156464636607,1
346,-0.43999999999999995,-3.0,-1.0,0.0,8.0,-0.039999999999999925,-2.0,3.0,-1.0,0.0,-3.0,0.0,-1.0,0.0,-3.0,0.08000000000000002,-0.53,-1.3,22.0,27.0,-19.0,-3.0,-0.21000000000000002,-3.0,-0.33,7.0,0.0,0.0,4.0,0.12,-2.0,0.0,-7.0,2.0,-4.0,4.0,0.12000000000000005,-8.0,-0.28,-1.0,-0.5,-1.0,4.0,1.0839273538709477,,2,0.11293848786315637,0.23487404353510544,0.011424716514385997,3.6500000000000004,8.5,1.4444444444444444,0.7965228143632621,2
347,-0.23,-2.0,-1.0,0.0,67.0,0.16000000000000003,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-3.0,1.0,-0.21000000000000002,-0.02,-0.59,64.0,51.0,16.0,-8.0,-0.14999999999999997,-1.0,-0.5,6.0,-1.0,0.0,1.0,-0.4,-5.0,0.0,0.0,0.0,1.0,6.0,0.19999999999999996,-5.0,-0.30000000000000004,3.0,0.6,-1.0,20.0,1.083548030916452,,2,0.06839396446324768,0.42508041518635037,0.027051044800538666,3.25,6.5,1.6076923076923078,0.6576487698492031,0
348,1.04,8.0,1.0,0.0,42.0,0.030000000000000027,-1.0,0.0,4.0,4.0,4.0,0.0,0.0,6.0,2.0,0.42999999999999994,0.61,0.28,45.0,-9.0,51.0,7.0,0.56,4.0,0.27,3.0,0.0,0.0,-1.0,0.08000000000000007,-11.0,0.0,-13.0,-4.0,1.0,-6.0,-0.14999999999999997,7.0,0.42,-1.0,-0.26,0.0,14.0,1.0695970695970696,,1,0.0831890330807702,0.023930623962928273,0.3984832836338811,3.25,1.6153846153846154,7.0,0.6980033803127668,1
349,-0.37,2.0,-1.0,-1.0,-5.0,-0.040000000000000036,2.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.31000000000000005,-0.68,0.11,4.0,-5.0,0.0,3.0,0.0,-1.0,-0.03,-6.0,2.0,0.0,2.0,0.20999999999999996,0.0,-1.0,4.0,0.0,-2.0,2.0,0.06000000000000005,-4.0,-0.34,1.0,0.07,0.0,0.0,1.0776397515527951,,0,0.06366108996082297,0.06323074484580538,0.11210869446657562,2.3,2.8,3.5,0.21026908511657127,1
350,-0.2400000000000001,0.0,0.0,1.0,67.0,0.06999999999999995,-7.0,1.0,3.0,3.0,-2.0,-1.0,0.0,2.0,-2.0,0.55,,-0.5199999999999999,63.0,27.0,40.0,-8.0,-0.15000000000000002,0.0,-0.16,5.0,-2.0,0.0,-1.0,-0.039999999999999925,3.0,1.0,-6.0,1.0,-3.0,2.0,0.06000000000000005,-5.0,-0.37999999999999995,-3.0,-0.47000000000000003,-1.0,16.0,1.0725806451612903,-0.79,2,0.056664276458725564,0.07370567109495105,0.04727935080754336,3.0,3.1,2.4,0.13362137284235942,2
351,-0.49000000000000005,-6.0,-2.0,-2.0,-15.0,-0.030000000000000027,-1.0,1.0,-2.0,-4.0,-1.0,-1.0,0.0,-3.0,-3.0,-0.48000000000000004,-0.01,-0.45999999999999996,-7.0,-12.0,-3.0,-3.0,-0.08999999999999997,0.0,0.34,4.0,1.0,0.0,2.0,0.010000000000000009,-2.0,1.0,1.0,1.0,8.0,8.0,0.18,0.0,0.0,4.0,0.32,0.0,-2.0,1.0706193648158788,,1,0.08207216241668068,0.05115845482420284,0.0797946583425232,2.8375,2.7,2.875,0.03285786684620498,1
352,-0.19,-2.0,-1.0,0.0,114.0,0.12,-5.0,3.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,-0.28,0.09,-0.14,106.0,66.0,48.0,9.0,0.28,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,9.0,2.0,-2.0,-1.0,4.0,7.0,0.19999999999999996,-3.0,-0.34,-2.0,-0.16999999999999998,-1.0,22.0,1.073083778966132,,2,0.08891892034018213,0.31764705882352945,0.034492022438309816,3.3,5.5,1.7,0.5451081150953975,2
353,0.32,-7.0,0.0,0.0,-147.0,-0.20999999999999996,6.0,-1.0,0.0,-1.0,-3.0,-3.0,0.0,-3.0,-4.0,-0.29,0.62,-0.42999999999999994,-141.0,-81.0,-66.0,2.0,-0.09999999999999998,-3.0,-0.45999999999999996,4.0,2.0,0.0,3.0,0.32999999999999996,-1.0,3.0,-7.0,3.0,-11.0,-3.0,-0.12000000000000005,-8.0,-0.43999999999999995,-1.0,0.07,0.0,-36.0,1.0710526315789473,,0,0.04991341984846227,0.1780179929932548,0.0802807208342376,2.375,4.0,2.5,0.3056694987917001,0
354,1.34,7.0,2.0,1.0,32.0,0.050000000000000044,1.0,2.0,2.0,3.0,3.0,1.0,0.0,6.0,1.0,0.5599999999999999,-0.01,0.74,26.0,-55.0,87.0,-6.0,-0.19999999999999996,3.0,0.27,-5.0,0.0,0.0,5.0,0.29000000000000004,-1.0,-1.0,-10.0,-2.0,1.0,5.0,0.15999999999999998,-4.0,-0.5,1.0,0.25,1.0,8.0,1.0527303248740991,0.79,1,0.46666201634587745,0.009617858961915074,4.357106264483344,9.5,1.0833333333333333,41.0,1.2237295860675463,1
355,-0.19,-2.0,1.0,0.0,-9.0,-0.010000000000000009,2.0,0.0,0.0,-1.0,-2.0,1.0,0.0,-3.0,1.0,-0.06,-0.13,0.56,-5.0,39.0,-48.0,-2.0,-0.06999999999999995,-3.0,-0.38,4.0,0.0,0.0,1.0,-0.07,-2.0,-1.0,0.0,3.0,-3.0,0.0,,-4.0,-1.0,-1.0,0.0,0.0,-2.0,1.0767911939311534,,2,0.04886281051099149,0.06838441118485711,0.03849796960765394,2.55,3.4272727272727272,2.5454545454545454,0.17874943356553616,0
356,0.25,1.0,0.0,0.0,10.0,0.030000000000000027,-1.0,-1.0,3.0,-1.0,1.0,1.0,1.0,2.0,-1.0,0.17000000000000004,0.08,0.5400000000000001,6.0,27.0,-17.0,11.0,0.2,2.0,0.06,6.0,1.0,0.0,0.0,0.21999999999999997,6.0,-1.0,1.0,0.0,0.0,-5.0,-0.18,5.0,0.18,-4.0,-0.22000000000000003,1.0,4.0,1.081807081807082,,1,0.10734727523323542,0.015843076923999135,0.45258588618625745,3.9,1.4,9.0,0.812604263031961,0
357,-0.56,-5.0,-1.0,-1.0,19.0,-0.009999999999999898,0.0,-1.0,-3.0,-3.0,0.0,-2.0,0.0,-3.0,-2.0,-0.56,0.01,0.04000000000000001,26.0,17.0,2.0,12.0,0.27,-1.0,-0.33,-2.0,0.0,0.0,1.0,-0.30000000000000004,1.0,2.0,-10.0,0.0,18.0,4.0,0.12000000000000005,14.0,0.55,0.0,0.06999999999999995,0.0,8.0,1.0697032436162872,,0,0.05264025164975941,0.03521696146745189,0.0766698390456812,2.3,2.8,3.6,0.2261185698035173,2
358,0.17000000000000004,-1.0,1.0,0.0,-21.0,-0.020000000000000018,1.0,1.0,-2.0,0.0,0.0,-1.0,0.0,1.0,-2.0,0.18999999999999995,-0.02,0.06000000000000005,-24.0,15.0,-36.0,1.0,0.0,-3.0,-0.21,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,2.0,2.0,0.050000000000000044,0.0,0.030000000000000027,2.0,0.08999999999999997,1.0,-8.0,1.0775311644876862,,1,0.22255617268456068,0.018745275292856824,0.6839396446324778,4.6,1.3,11.0,0.875479731140172,1
359,0.08000000000000002,1.0,0.0,0.0,28.0,0.05999999999999994,-1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,-2.0,-0.01999999999999999,0.09,0.47,24.0,-5.0,33.0,-5.0,-0.07,2.0,-0.020000000000000018,-8.0,0.0,0.0,5.0,0.47000000000000003,3.0,0.0,-3.0,1.0,9.0,4.0,0.13999999999999996,5.0,0.24,0.0,0.37,1.0,10.0,1.0632796402627966,,1,0.14240006242195877,0.01731303336392424,0.8076779989575054,4.366666666666667,1.3316666666666666,12.0,0.9317576885084818,1
360,0.21999999999999997,-2.0,0.0,0.0,-49.0,-0.040000000000000036,3.0,0.0,1.0,-3.0,1.0,0.0,-1.0,-1.0,-1.0,0.1299999999999999,0.09,-0.06,-51.0,11.0,-60.0,-2.0,-0.15999999999999998,3.0,0.23,-11.0,1.0,0.0,2.0,0.35,-3.0,0.0,7.0,-1.0,-3.0,-7.0,-0.19999999999999996,4.0,0.19999999999999996,-1.0,-0.12,0.0,-10.0,1.0728778467908904,,2,0.05527375405557953,0.1455020618534474,0.0561891310399276,2.5,4.2,2.3,0.348010216963685,2
361,0.47,8.0,0.0,0.0,213.0,0.22999999999999998,-6.0,-2.0,1.0,3.0,-1.0,6.0,0.0,9.0,-1.0,0.43000000000000005,0.04,-0.3,213.0,99.0,114.0,7.0,0.19999999999999996,3.0,-0.11000000000000001,-2.0,0.0,0.0,0.0,-0.04999999999999993,1.0,-5.0,-8.0,1.0,6.0,6.0,0.14999999999999997,0.0,0.0,0.0,-0.04999999999999999,0.0,44.0,1.068931068931069,,1,0.10982097001765123,0.02549137702024685,0.8654614015078893,3.5,1.4444444444444444,11.0,0.9463442857613925,0
362,-0.3,0.0,0.0,0.0,72.0,0.030000000000000027,-1.0,0.0,0.0,4.0,-3.0,-1.0,0.0,-1.0,1.0,-0.45,0.16,-0.7,72.0,37.0,35.0,9.0,0.35000000000000003,2.0,0.29,-2.0,0.0,0.0,0.0,-0.06999999999999995,-3.0,1.0,-2.0,3.0,3.0,1.0,0.040000000000000036,2.0,0.34,-1.0,-0.30000000000000004,0.0,14.0,1.0787526427061311,,1,0.06505679983016381,0.03918254483219067,0.14238482187368157,2.75,2.15,4.0,0.3181482052756802,1
363,0.27999999999999997,1.0,-1.0,-1.0,-150.0,-0.09999999999999998,3.0,0.0,-2.0,2.0,1.0,-2.0,0.0,2.0,-1.0,0.03999999999999998,0.24,0.39,-152.0,-86.0,-64.0,-13.0,-0.24,0.0,0.26,-4.0,1.0,0.0,1.0,-0.07,7.0,1.0,9.0,-1.0,-1.0,0.0,0.0,-1.0,-0.06000000000000005,1.0,0.42000000000000004,0.0,-32.0,1.0684885290148447,,0,0.037043517951488164,0.08866036640443015,0.041699986677322706,2.375,4.333333333333334,2.4,0.37004473722611503,0
364,0.15000000000000002,3.0,0.0,0.0,158.0,0.06000000000000005,-3.0,0.0,3.0,1.0,-1.0,3.0,0.0,3.0,0.0,0.15000000000000002,,-0.09,158.0,15.0,143.0,13.0,0.08999999999999997,0.0,-0.09000000000000001,0.0,0.0,0.0,-4.0,-0.26999999999999996,0.0,-3.0,-6.0,1.0,4.0,3.0,0.08000000000000002,1.0,0.13999999999999996,3.0,0.16999999999999998,0.0,28.0,1.0784313725490196,,1,0.10188650241813196,0.015871775745206363,0.3630921887069453,3.4,1.5,8.5,0.8104147762727723,1
365,-1.1,-3.0,-2.0,-1.0,-52.0,-0.05999999999999994,-5.0,3.0,-2.0,-1.0,-2.0,0.0,-1.0,-3.0,0.0,-0.34,0.01999999999999999,-1.38,-44.0,1.0,-53.0,-2.0,-0.12,0.0,-0.03,5.0,0.0,0.0,-5.0,-0.06999999999999995,2.0,0.0,-5.0,2.0,-13.0,-5.0,-0.12000000000000005,-8.0,-0.43999999999999995,-1.0,-0.23,0.0,-8.0,1.0790598290598292,-0.79,0,0.045630872485197274,0.03732931844057174,0.09264979425233498,2.4,2.6,3.6,0.22427094793006877,2
366,-0.32,0.0,-1.0,-1.0,-81.0,-0.020000000000000018,7.0,5.0,-5.0,-2.0,2.0,0.0,0.0,-3.0,3.0,-0.26000000000000006,-0.06,0.6499999999999999,-87.0,-5.0,-76.0,4.0,0.020000000000000018,-3.0,-0.22000000000000003,2.0,0.0,0.0,5.0,0.050000000000000044,2.0,0.0,5.0,-2.0,2.0,0.0,0.0,2.0,0.5,-3.0,0.20999999999999996,0.0,-16.0,1.081807081807082,,2,0.09190282617037682,0.4582149468317244,0.017880232691661422,3.9,9.0,1.4,0.812604263031961,2
367,-0.21999999999999997,-3.0,0.0,0.0,-167.0,-0.13,3.0,0.0,-4.0,-2.0,0.0,-1.0,0.0,-1.0,-2.0,-0.23,0.009999999999999998,-0.74,-177.0,-90.0,-77.0,-8.0,-0.24000000000000005,-2.0,-0.27,-8.0,0.0,0.0,1.0,-0.06,2.0,1.0,1.0,-2.0,-2.0,-3.0,-0.08000000000000002,1.0,0.08000000000000002,-4.0,-0.5399999999999999,-2.0,-40.0,1.0628228395923496,,2,0.6263656954008576,2.423033996872516,0.00995264088068419,9.5,29.0,1.0833333333333333,1.0853300301006266,2
368,0.9299999999999999,10.0,1.0,0.0,132.0,0.07999999999999996,-4.0,0.0,8.0,3.0,0.0,7.0,-1.0,6.0,4.0,0.8600000000000001,0.07,0.3400000000000001,140.0,23.0,109.0,0.0,0.050000000000000044,5.0,0.25,3.0,-2.0,0.0,-1.0,0.25,-5.0,-6.0,-10.0,-2.0,1.0,1.0,0.040000000000000036,0.0,-0.14000000000000007,1.0,0.16999999999999998,-1.0,40.0,1.1037784679089027,,2,0.0702828306876028,0.05067000329801485,0.03336377045361073,2.947368421052632,2.875,2.4,0.10848780010482785,0
369,-1.09,2.0,-2.0,-1.0,-129.0,-0.09999999999999998,2.0,1.0,2.0,3.0,-3.0,2.0,0.0,-4.0,6.0,-0.19999999999999998,-0.09999999999999999,-1.47,-132.0,-53.0,-76.0,2.0,-0.07999999999999996,-2.0,-0.4,1.0,1.0,0.0,-2.0,0.33,7.0,-1.0,1.0,0.0,-13.0,-9.0,-0.26,-4.0,-0.34,0.0,-0.16999999999999993,-2.0,-30.0,1.0431088189681503,-0.79,2,13.127006607339535,72.8660406262287,0.13205883438033691,31.5,40.0,1.0138257575757574,0.848127345523232,2
370,0.53,6.0,1.0,1.0,219.0,0.22999999999999998,4.0,-1.0,6.0,4.0,2.0,0.0,0.0,3.0,3.0,0.43,0.1,0.55,213.0,93.0,126.0,13.0,0.45000000000000007,2.0,0.12,4.0,-1.0,0.0,1.0,0.22999999999999998,0.0,0.0,-15.0,-1.0,-12.0,-13.0,-0.32,1.0,0.08000000000000002,-7.0,-0.06000000000000005,1.0,44.0,1.043830128205128,,1,4.15370669655281,0.06049806044619199,41.875771597829456,15.0,1.04,64.0,1.2393251950473638,1
371,1.03,6.0,0.0,-1.0,-182.0,-0.050000000000000044,2.0,0.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,0.9,0.13,1.25,-194.0,-92.0,-90.0,5.0,-0.30000000000000004,2.0,0.08000000000000002,3.0,0.0,0.0,0.0,-0.13,9.0,-1.0,-2.0,0.0,0.0,-2.0,-0.10000000000000003,2.0,0.5,-2.0,-0.83,2.0,-32.0,1.0790513833992095,,1,1.0854857534706084,0.870170279647357,4.575946191572189,5.75,1.2222222222222223,11.5,0.8365512333190062,1
372,-0.7999999999999999,-7.0,-2.0,0.0,-47.0,-0.010000000000000009,-2.0,1.0,1.0,0.0,-4.0,-3.0,0.0,-6.0,-1.0,-0.7,-0.1,-0.97,-53.0,13.0,-60.0,-6.0,-0.030000000000000027,-1.0,0.020000000000000018,8.0,0.0,0.0,-4.0,-0.13,-2.0,3.0,0.0,2.0,-1.0,-3.0,-0.12000000000000005,2.0,0.12000000000000005,-1.0,-0.38,-2.0,-10.0,1.057875457875458,,2,2.941197837411293,16.901516660705298,0.08084398150742747,13.0,35.0,1.05,1.0532804446702706,2
373,0.03999999999999998,0.0,2.0,2.0,76.0,0.08000000000000007,2.0,0.0,2.0,1.0,-2.0,1.0,0.0,0.0,0.0,-0.09,0.13,-0.04999999999999993,83.0,44.0,32.0,6.0,0.17000000000000004,-1.0,-0.22999999999999998,0.0,0.0,0.0,3.0,0.09999999999999998,5.0,-1.0,-9.0,2.0,8.0,9.0,0.24,-1.0,-0.06000000000000005,5.0,0.09999999999999998,0.0,20.0,1.0703296703296703,,0,0.29129606084142023,0.1359764072673394,0.11787060811379833,2.5,2.6,3.5,0.1921245539750966,1
374,-0.13,-2.0,-1.0,-1.0,35.0,0.010000000000000009,5.0,-2.0,-4.0,-3.0,0.0,1.0,0.0,0.0,-2.0,0.17,-0.3,-0.89,41.0,-23.0,58.0,-5.0,-0.010000000000000009,-1.0,-0.010000000000000009,-8.0,0.0,0.0,6.0,0.10000000000000009,3.0,-1.0,1.0,0.0,1.0,5.0,0.12000000000000005,-4.0,-0.39999999999999997,2.0,0.5,0.0,8.0,1.0726787134901694,,1,0.06606992034958115,0.12070307653424958,0.2115993987599103,2.8,1.9045454545454545,5.25,0.5219357851144849,2
375,0.48,0.0,1.0,0.0,116.0,0.040000000000000036,-2.0,1.0,2.0,-2.0,1.0,1.0,0.0,-2.0,2.0,0.04000000000000001,0.44,0.15000000000000002,123.0,89.0,27.0,4.0,0.10999999999999999,-2.0,-0.15,-4.0,-1.0,0.0,1.0,0.25,-5.0,-1.0,-2.0,0.0,8.0,5.0,0.21999999999999997,3.0,0.28,0.0,0.32999999999999996,1.0,24.0,1.0700197238658777,,1,0.6238136889476845,0.409361892026856,3.433818735913577,4.225,1.3333333333333333,12.0,0.9425426246743326,1
376,0.7,7.0,2.0,2.0,171.0,0.12,4.0,-2.0,3.0,2.0,3.0,2.0,0.0,2.0,5.0,0.6399999999999999,0.06,-0.16999999999999998,166.0,37.0,134.0,1.0,0.020000000000000018,1.0,0.11,-1.0,-1.0,0.0,0.0,0.0,3.0,-3.0,-5.0,-2.0,-1.0,1.0,0.020000000000000018,-2.0,-0.13999999999999996,5.0,0.29000000000000004,0.0,28.0,1.0909090909090908,,1,0.14181920757442668,0.08950429332802474,0.9100137361600648,3.5,1.4,11.0,0.9522228589392863,1
377,-0.7100000000000001,1.0,-1.0,0.0,44.0,0.030000000000000027,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.020000000000000004,0.01,-0.76,43.0,-63.0,107.0,-2.0,0.010000000000000009,0.0,0.0,-4.0,0.0,0.0,5.0,-0.13,-2.0,0.0,-5.0,-1.0,14.0,8.0,0.21999999999999997,6.0,0.6000000000000001,1.0,0.37000000000000005,-1.0,8.0,1.0891487029594447,-0.74,2,0.18420657019778147,1.5779061110125217,0.38491005992494876,3.4,7.0,1.5333333333333332,0.6985697891548864,1
378,0.59,9.0,0.0,0.0,65.0,0.07999999999999996,6.0,-1.0,0.0,2.0,3.0,4.0,1.0,4.0,5.0,0.56,0.03,0.44,57.0,8.0,57.0,-1.0,0.020000000000000018,3.0,0.5,-11.0,0.0,0.0,1.0,0.18,9.0,-4.0,0.0,-1.0,-12.0,-12.0,-0.26,0.0,0.0,-4.0,-0.28,2.0,10.0,1.0629552316933821,,1,12.302670843217062,0.031516047307371675,79.77065892100528,23.5,1.01,33.0,0.8569997537354517,1
379,-0.05999999999999994,6.0,1.0,2.0,28.0,0.06000000000000005,-2.0,-2.0,3.0,3.0,0.0,3.0,1.0,5.0,1.0,0.21000000000000002,0.52,-1.02,26.0,4.0,24.0,8.0,0.10999999999999999,4.0,0.33,5.0,-1.0,0.0,4.0,0.13,3.0,-4.0,-21.0,0.0,11.0,9.0,0.28,2.0,0.050000000000000044,2.0,0.39999999999999997,-1.0,8.0,1.1047619047619048,-0.79,2,0.12514216611670062,1.413469043467916,0.9131940947060183,3.0,5.0,1.75,0.5044183480232308,2
380,0.4,9.0,0.0,2.0,130.0,0.18000000000000005,3.0,0.0,4.0,3.0,3.0,3.0,1.0,9.0,0.0,-0.04999999999999993,0.45,-0.49,129.0,13.0,117.0,7.0,0.19999999999999998,5.0,-0.2,8.0,1.0,0.0,-3.0,-0.23000000000000004,-6.0,-3.0,-25.0,-2.0,-3.0,-5.0,-0.15000000000000008,2.0,0.13999999999999996,-1.0,0.17000000000000004,1.0,34.0,1.0678685047720042,,1,2.6794038976820165,0.017214643304612427,22.581187626032342,11.5,1.0454545454545454,41.0,1.1608834884427368,1
381,0.21999999999999997,5.0,0.0,0.0,28.0,0.030000000000000027,-2.0,1.0,1.0,-1.0,3.0,3.0,0.0,1.0,4.0,0.2,0.01999999999999999,0.76,25.0,59.0,-31.0,0.0,-0.06999999999999995,1.0,0.2,-2.0,1.0,0.0,0.0,-0.13,0.0,-3.0,0.0,-1.0,2.0,7.0,0.24,-5.0,-0.43,4.0,0.6699999999999999,2.0,4.0,1.0852130325814537,,1,0.5612399080384429,0.01988002842506988,6.707807950441039,7.5,1.1176470588235294,17.5,0.948494395328365,1
382,-0.51,-3.0,-2.0,-2.0,-59.0,-0.09999999999999998,-2.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0,-1.0,-0.4700000000000001,-0.05,-0.69,-46.0,-18.0,-41.0,-7.0,-0.16999999999999993,-3.0,-0.3,5.0,1.0,0.0,3.0,0.22999999999999998,-3.0,1.0,-6.0,2.0,6.0,7.0,0.18,-1.0,-0.12000000000000005,2.0,-0.010000000000000009,0.0,-12.0,1.084552662865916,,2,0.2562386345216847,0.25654242922765985,0.07067291516555285,2.452272727272727,4.5,2.2,0.4134721260075413,2
383,0.48,3.0,0.0,0.0,112.0,0.07000000000000006,0.0,-4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.58,-0.09999999999999999,-0.04000000000000001,107.0,20.0,92.0,-29.0,0.13,2.0,0.10999999999999999,-4.0,1.0,0.0,-2.0,0.32999999999999996,0.0,-1.0,-2.0,-1.0,8.0,0.0,,4.0,1.0,9.0,0.6,0.0,20.0,1.0711249534778946,,1,0.05905288652652983,0.036144955807049184,0.24664414311581237,2.8875,1.8416666666666668,5.5,0.5526101939635482,1
384,0.0,0.0,0.0,0.0,-80.0,-0.040000000000000036,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-0.26,0.24999999999999997,-0.08,-92.0,-72.0,-8.0,-11.0,-0.30999999999999994,1.0,0.4,1.0,0.0,0.0,-5.0,-0.35000000000000003,3.0,0.0,3.0,1.0,-9.0,-3.0,-0.08000000000000002,-6.0,-0.30000000000000004,-1.0,0.12,0.0,-22.0,1.083028083028083,,1,0.06411407036768622,0.07598878585885552,0.2375504560014189,2.6,2.1,4.5,0.412900432896143,0
385,0.38000000000000006,6.0,0.0,-1.0,40.0,0.050000000000000044,-1.0,-2.0,-2.0,2.0,4.0,0.0,0.0,4.0,2.0,0.54,-0.16,1.1800000000000002,33.0,-17.0,57.0,3.0,-0.04999999999999993,0.0,0.12,-1.0,-1.0,0.0,-2.0,-0.07999999999999996,-2.0,0.0,1.0,-3.0,0.0,3.0,0.10000000000000003,-3.0,-0.42,5.0,0.56,1.0,6.0,1.0723370429252783,,1,0.20084697202805799,0.014558960828255987,0.8958064164776167,5.55,1.2,17.0,1.0309321280431505,1
386,0.54,9.0,1.0,1.0,98.0,0.12,8.0,0.0,3.0,3.0,3.0,3.0,-1.0,4.0,5.0,0.35000000000000003,0.19,0.35,91.0,-19.0,117.0,2.0,0.27,5.0,0.38,17.0,0.0,-1.0,0.0,0.31000000000000005,3.0,-3.0,-6.0,-3.0,-8.0,-9.0,-0.19999999999999996,1.0,0.10000000000000003,4.0,0.09999999999999998,0.0,22.0,1.057334428024083,,1,0.23780505994910228,0.01144900932632323,6.548349901050859,5.8,1.1666666666666667,36.0,1.3207381663453572,1
387,0.12,-3.0,1.0,1.0,15.0,0.010000000000000009,3.0,-2.0,1.0,-2.0,-3.0,2.0,-1.0,-2.0,-1.0,0.08999999999999997,0.03,0.31,19.0,17.0,-2.0,-3.0,0.050000000000000044,-2.0,0.0,3.0,0.0,0.0,-1.0,0.07999999999999996,-2.0,-2.0,6.0,3.0,3.0,-3.0,-0.10000000000000003,6.0,0.34,2.0,0.15999999999999998,0.0,4.0,1.0700553926360377,,0,0.03424674446093869,0.08606780021900116,0.07834162111513948,2.25,3.3,3.1,0.19336102524482926,1
388,0.37,3.0,1.0,0.0,150.0,0.16000000000000003,-1.0,-1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.37,,0.54,152.0,64.0,86.0,7.0,0.19000000000000006,4.0,0.29,-11.0,0.0,0.0,-2.0,-0.10999999999999999,0.0,-1.0,-2.0,-2.0,2.0,1.0,0.040000000000000036,1.0,0.08000000000000002,1.0,0.0,0.0,38.0,1.0824175824175826,,1,0.04616105435682509,0.02530672436885301,0.28721307331138124,2.8,1.75,6.5,0.6774195435446857,1
389,-0.05,-1.0,0.0,0.0,-99.0,-0.07000000000000006,-6.0,1.0,-1.0,2.0,-2.0,-1.0,0.0,-1.0,0.0,-0.05,,-0.61,-97.0,-38.0,-61.0,-17.0,-0.31,-1.0,-0.17,-10.0,-1.0,0.0,3.0,-0.09999999999999998,6.0,1.0,4.0,2.0,7.0,7.0,0.26,0.0,0.0,-3.0,-0.75,0.0,-22.0,1.0785345749374526,,0,0.0687058122996302,0.10829771494232189,0.11059719272821777,2.25,3.475,2.8875,0.21341191678016008,1
